ticker,name,weight,ret_pct,pts,group
BBY,BBY,0.0001966777630133398,-10.884646929863495,-0.14682393629055518,other
BDX,BDX,0.001011419723233557,19.96694246473487,1.3850652768235305,other
BEN,BEN,0.00021573631863752813,14.495801989637158,0.21448294711938629,other
BF-B,BF-B,0.0002116728954493304,15.130068921395058,0.2196511158005954,other
BG,BG,0.00036122143012748295,33.567461856032324,0.8316091683744473,other
BIIB,BIIB,0.00043648041204799517,10.15070692245461,0.30387033474258274,other
BK,BK,0.0012284511771059338,-0.43669180163129484,-0.03679257605921376,other
BKNG,BKNG,0.0018715126004869474,-28.558765002182184,-3.6657212340117424,other
BKR,BKR,0.000951957497409888,35.08553227001552,2.2907246277055675,other
BLDR,BLDR,0.00017959479961766187,2.2268965805392504,0.027429700289225763,other
BLK,BLK,0.0025231400266484206,-1.294863700571014,-0.22407461887878596,other
BMY,BMY,0.0018853349114054498,14.047890506626914,1.8164643552286444,other
BR,BR,0.0003089003461616873,-20.964303970967123,-0.4441463526392957,other
BRK-B,BRK-B,0.016332244726003343,0.348189684512068,0.39002193831728127,other
BRO,BRO,0.00035868064384697633,-10.659622928213942,-0.26222677866094934,other
BSX,BSX,0.0016794336104317073,-21.254352706163427,-2.4481497561575214,other
BX,BX,0.002138966688249654,-27.020493021128157,-3.963916951171618,other
BXP,BXP,0.0001648628528001175,-9.539960557087547,-0.10786899852148568,other
C,C,0.003054438290110087,-4.792748164424509,-1.0040219830701613,other
CAG,CAG,0.00013633935703029042,10.637700337111045,0.09947094653947194,other
CAH,CAH,0.0008054657354578396,9.578554206751399,0.5291445025795215,other
CARR,CARR,0.000812012845679715,20.056883231823107,1.1170011047916735,other
CAT,CAT,0.005398652888246717,27.25683264354217,10.092251148115768,other
CB,CB,0.0019884397110960152,7.317939308542498,0.9979952818017674,other
CBOE,CBOE,0.0004636155915556494,17.59904605969802,0.5595957633646691,other
CBRE,CBRE,0.0006529562049009975,-9.794620264860344,-0.4386305872857176,other
CCI,CCI,0.0005819594952140167,-0.7778972218165259,-0.03104861526430706,other
CCL,CCL,0.0006714526507055027,3.9387920250335995,0.18138680850406289,other
CDNS,CDNS,0.0012258756035481585,-4.54896758854203,-0.38246042343972864,other
CDW,CDW,0.0002418718724110954,-8.72634607015147,-0.14475882717438682,other
CEG,CEG,0.0016219458049760926,-19.497611921395052,-2.1689274122723914,other
CF,CF,0.00023900825617232833,21.925364802315062,0.35940737803123946,other
CFG,CFG,0.00041362156690914943,7.543957784692457,0.21400783912280388,other
CHD,CHD,0.000380808754058013,26.769933549587034,0.6991678880871794,other
CHRW,CHRW,0.00032305767652772053,9.552894742875617,0.2116617169605431,other
CHTR,CHTR,0.000444695725765438,8.137423011578093,0.24818590012764735,other
CI,CI,0.0011443290802224968,1.0765996472416273,0.08449527517627164,other
CINF,CINF,0.0003878804438326095,1.387076697120948,0.03689993629981831,other
CL,CL,0.0011669664243467398,23.14618038576983,1.8525287263937682,other
CLX,CLX,0.00023080955931999674,24.933345704129973,0.3946949841455252,other
CMCSA,CMCSA,0.0017476644363726636,15.428822037336754,1.8493455874433704,other
CME,CME,0.0016936052454674948,15.041902826723575,1.747198409834732,other
